,id,created_at,screen_name,retweet_count,favorite_count,text
1,1308980518759936005,2020-09-24 04:04:10,Finicghana,6,0,Ms. Felisters Mbevi one trainers trained practices Food f
3,1308122696140627970,2020-09-21 19:15:29,Finicghana,5,0,Solidaridads Food All Project supports increase crop yields improv
1,1310848973335343105,2020-09-29 07:48:44,sirmourah,0,0,They sing praise bring food remember forever showing ri
107,1311227415792889856,2020-09-30 08:52:32,MkulimaShujaa,153,0,Food waste become habit many us buying food need markets letting fruits vegetables spoil home
108,1311227376941096960,2020-09-30 08:52:22,MkulimaShujaa,20,0,What Opportunities Challenges Policies Linking African Farmers Growing Urban Food Markets Feeding A
110,1311227323719520261,2020-09-30 08:52:10,MkulimaShujaa,10,0,The highlights great opportunities Africas farmers drive continents food security amp econo
111,1311227308179685377,2020-09-30 08:52:06,MkulimaShujaa,8,0,Food life force families cultures amp communities.But one third food current global
118,1311207797921640448,2020-09-30 07:34:34,MkulimaShujaa,11,0,With global population expected rise billion efficiency grow food become
131,1311207001989484544,2020-09-30 07:31:24,MkulimaShujaa,17,0,Wonder could reduce food loss food waste Tips food waste reduction
142,1310921016626085889,2020-09-29 12:35:00,MkulimaShujaa,20,0,Good food always choice.It may available affordable accessible.Along effective policies smar
144,1310920914167566337,2020-09-29 12:34:36,MkulimaShujaa,12,0,Acquiring results small space farming amazing One gets consume food grow
156,1310869023832276993,2020-09-29 09:08:24,MkulimaShujaa,14,0,A research shown increase people facing food insecurity amp decrease fruit co
160,1310868892210941952,2020-09-29 09:07:53,MkulimaShujaa,5,0,Sustainable food system help mankind increasing population halve.-hunger -poverty -rural exodus -malnutri
189,1310841251646844928,2020-09-29 07:18:03,MkulimaShujaa,94,0,Have ever thought amount food produced never reaches plates And throw away much fo
197,1310840802701123584,2020-09-29 07:16:16,MkulimaShujaa,14,0,Today st International Day Food Loss Food Waste When food lost wasted resources us
203,1310840529664585728,2020-09-29 07:15:11,MkulimaShujaa,5,0,The th United Nations General Assembly designated September International Day Awareness Food Loss amp Waste
209,1310840171575771136,2020-09-29 07:13:45,MkulimaShujaa,21,0,An estimated billion tonnes offoodiswasted globallyeach year Economically translates 400B annually GHG
225,1310530673522937857,2020-09-28 10:43:55,MkulimaShujaa,6,0,Tukaunga youth group mission create jobs community also boost food security ht
226,1310530656653512705,2020-09-28 10:43:51,MkulimaShujaa,5,0,Tukaunga youth group mission create jobs community also boost food security https //
235,1310528289094668288,2020-09-28 10:34:27,MkulimaShujaa,6,7,Tukaunga youth group mission create jobs community also boost food securi
242,1310510486639849472,2020-09-28 09:23:42,MkulimaShujaa,13,0,I urge everyone implement kitchen garden technologies ensure food nutrition security h
265,1310500071155400705,2020-09-28 08:42:19,MkulimaShujaa,9,0,I urge everyone take Kitchen Garden Initiative healthier lifestyle food nutrition security
269,1310486889565167616,2020-09-28 07:49:56,MkulimaShujaa,3,0,The invites envision resilient food systems responsive accessible fair registeri
270,1310486783029841932,2020-09-28 07:49:31,MkulimaShujaa,57,0,Reducing food loss amp waste means saving food 's protecting health This let 's act peopl
283,1310486081637318656,2020-09-28 07:46:44,MkulimaShujaa,9,0,th September International Day Awareness Food Loss Waste Register amp join us discuss
318,1310455008752697344,2020-09-28 05:43:15,MkulimaShujaa,10,0,Planting quality seeds ensures quality production Qood seeds ensures Food Security Country
321,1309779965253226496,2020-09-26 09:00:52,MkulimaShujaa,59,0,Save Date th Sept first International Day Food Loss Waste Register join us live pm CEST https //
322,1309779931371646978,2020-09-26 09:00:44,MkulimaShujaa,35,0,Sometimes oversimplify saying food But ultimately comes tot
359,1309777881787179008,2020-09-26 08:52:36,MkulimaShujaa,21,0,Progress Anna F1.Three weeks Green House size x10mWe food sufficient things right Get right
362,1309777840112574464,2020-09-26 08:52:26,MkulimaShujaa,86,0,If 's safe 's food benefits
365,1309777797120962560,2020-09-26 08:52:15,MkulimaShujaa,6,0,Good food jeopardy every dayFrom droughts todesert locusts climate change underminesfood production
394,1309416323559182336,2020-09-25 08:55:53,MkulimaShujaa,200,0,Food agriculture heart
395,1309416291015561217,2020-09-25 08:55:46,MkulimaShujaa,14,0,`` Kenya strong food amp nutrition security agenda ... one first bring stakeholders together
401,1309386843511820289,2020-09-25 06:58:45,MkulimaShujaa,308,0,What started hustle put food table corona turned passion Meet Kenya 's newest beekeeper
423,1309385651608059905,2020-09-25 06:54:01,MkulimaShujaa,65,0,billion people world regular access safe nutritious sufficient food .To make healthy diets
456,1309056700813586435,2020-09-24 09:06:53,MkulimaShujaa,4,0,Reverse GMO ban attain food security
460,1309056572199514113,2020-09-24 09:06:22,MkulimaShujaa,6,0,Innovations amp Ideas The Foodtech Accelerator accepting applications Global Foodtech Accelerator program
485,1309018945987411968,2020-09-24 06:36:51,MkulimaShujaa,8,0,Good quality fresh sea foods available sale Nairobi prawns Ksh /Kg Changu Ksh /kg Ta
523,1308692160234090496,2020-09-23 08:58:19,MkulimaShujaa,13,0,We must relent effort transform food systems benefit everyone build stronger resilient mor
526,1308692005187399681,2020-09-23 08:57:43,MkulimaShujaa,140,0,Soils dirt theyre major reservoir global They Support agriculture amp food security
558,1308675749344407553,2020-09-23 07:53:07,MkulimaShujaa,8,0,The worlds vulnerable people need science continue playing key role development food systems tha
584,1308334408257155079,2020-09-22 09:16:45,MkulimaShujaa,20,0,Achieving three dimensions Ensuring safe amp nutritionally adequate foodEnsuring reasonable degre
591,1308331935710744587,2020-09-22 09:06:55,MkulimaShujaa,8,0,Good food Begins farmers Is nutritiousSaves lives Is vulnerable disruption Is always choice P
592,1308331500874739718,2020-09-22 09:05:12,MkulimaShujaa,27,0,Behind food always someone produced planted harvested fished transported This
593,1308331478191874050,2020-09-22 09:05:06,MkulimaShujaa,31,0,Achieving food supplies food production 's access
599,1308331285983760384,2020-09-22 09:04:20,MkulimaShujaa,20,0,The crisis demonstrated vulnerabilities global food system.We need reshape bui
635,1307999354884632577,2020-09-21 11:05:22,MkulimaShujaa,38,0,As upends food system farmers racing move sales online `` If dont engage digital
665,1307925530650476544,2020-09-21 06:12:01,MkulimaShujaa,18,0,Farming quite richMatooke used food probably cooked stage processed.The stems sold
689,1307257819150848010,2020-09-19 09:58:46,MkulimaShujaa,33,0,Did know colourless odourless tasteless poison contaminates food Find
706,1307251753566580740,2020-09-19 09:34:40,MkulimaShujaa,72,0,The food getting done.First time soybeans farmer I hail this.Farming faint It 's profe
717,1307201939399233536,2020-09-19 06:16:43,MkulimaShujaa,7,0,Knowing food comes produced allows consumers make informed decisions impact
785,1306540319589138432,2020-09-17 10:27:41,MkulimaShujaa,26,0,Digital opens vast untapped potential farmers entrepreneurs improve efficiency food production
789,1306540184738070528,2020-09-17 10:27:09,MkulimaShujaa,25,0,`` Scientific research essential identifying pathways towards sustainable resilient African food systems
793,1306540049262145536,2020-09-17 10:26:36,MkulimaShujaa,13,0,We must promote disruptive processing packaging promote African food potentials We must Innovate local
799,1306539877744422914,2020-09-17 10:25:55,MkulimaShujaa,10,0,Innovations amp Ideas The Foodtech Accelerator still accepting applications Global Foodtech Accelerator p
80,1310935354283888650,2020-09-29 13:31:59,Twaweza_NiSisi,8,0,In amp conducted survey citizens experiences/views food consumption farmin
215,1309076973977776131,2020-09-24 10:27:26,Twaweza_NiSisi,4,0,BLOG To address food insecurity Uganda post COVID-19 government must act -- gt wake
230,1308711351087398912,2020-09-23 10:14:35,Twaweza_NiSisi,2,0,The need money food motivate peoples violations safety measures
380,1304006482267123712,2020-09-10 10:39:07,Twaweza_NiSisi,5,0,That problems n't end COVID19 coming country Food security disregard human rights corruptio
452,1303995214865076225,2020-09-10 09:54:20,Twaweza_NiSisi,4,0,Covid-19 requires basic human needs balanced food diet wat
456,1303994986954973185,2020-09-10 09:53:26,Twaweza_NiSisi,10,0,They need solve problems throw numbers Kenyans Kenyans want food table jobs good health non
457,1303994917094653952,2020-09-10 09:53:09,Twaweza_NiSisi,3,0,Kenyans loosing job daily Food keep reducing table children school teenage pregnancies
772,1291313836415385600,2020-08-06 10:03:04,Twaweza_NiSisi,3,0,respondents said money would last day total lockdown imposed said food
778,1291313690340397058,2020-08-06 10:02:29,Twaweza_NiSisi,12,0,households report basic daily food intake become worse previous month including say
783,1291313282775736321,2020-08-06 10:00:52,Twaweza_NiSisi,6,0,Two main reasons suggested people need money/employment 29 food 24 Very
829,1291312397639208960,2020-08-06 09:57:21,Twaweza_NiSisi,4,0,Half households 52 report seen food increase price previous two weeks
1028,1283791279315443713,2020-07-16 15:51:07,Twaweza_NiSisi,3,0,households engaged production food crops vegetable staples including urban households
1055,1283790873017438209,2020-07-16 15:49:30,Twaweza_NiSisi,2,0,lesson reminder need food security system place Francis Gonahasa
1118,1282578583102337024,2020-07-13 07:32:18,Twaweza_NiSisi,2,0,As country may need Food Authority set farm gate prices protect farmers exploitation
1121,1282578199805911041,2020-07-13 07:30:46,Twaweza_NiSisi,4,0,There much order ease distribution food different parts country say example est
1122,1282578175789342720,2020-07-13 07:30:40,Twaweza_NiSisi,8,0,We condemn communities granaries yet National level government n't food
1126,1282578129073176580,2020-07-13 07:30:29,Twaweza_NiSisi,4,0,In rural areas depending family friends also significant 25 along harvesting food garden
1156,1281143390525108225,2020-07-09 08:29:21,Twaweza_NiSisi,5,0,Most support reported form food aid households 9 nationally received food
76,1307266439997542409,2020-09-19 10:33:01,simba_guleid,4,63,Promotion Shell petrol station Langata Road Buy sh worth food get ks
291,1291646591078727682,2020-08-07 08:05:19,simba_guleid,2,13,This police officer Mr Njeru needs commended There direct link petty crime food insecurity
112,1311443516376207360,2020-09-30 23:11:14,weincludedorg,2,0,driving comes food says Brian Brazeau ht
129,1311398243989942275,2020-09-30 20:11:20,weincludedorg,6,0,transformation possible without action Now time put food systems global agenda
148,1311352911298007045,2020-09-30 17:11:12,weincludedorg,3,0,worst form food million people sta
170,1311292547747188737,2020-09-30 13:11:20,weincludedorg,8,0,transformation possible without action Now time put food systems global agend
173,1311292483037429761,2020-09-30 13:11:05,weincludedorg,8,0,transformation possible without action Now time put food systems global agen
183,1311262284153528320,2020-09-30 11:11:05,weincludedorg,2,0,International Day Awareness Food waste Loss visited fish processing site Tema Newtown Ghana
238,1311066122192654337,2020-09-29 22:11:36,weincludedorg,3,0,Today International Day Awareness Food Loss Waste recognizing fundamental role sustainable food product
254,1311035791838191617,2020-09-29 20:11:05,weincludedorg,4,0,Today first Int l Day Awareness Food Loss Waste In world billion people afford heal
280,1310960337949253635,2020-09-29 15:11:15,weincludedorg,3,0,Shoutout amp hosting today 's first-ever twitter chat Food Loss amp Waste We look forward
308,1310884899415564289,2020-09-29 10:11:29,weincludedorg,2,0,To prevent food waste avoid buying need achieve flatmate prepare weekly meal
327,1310839536474304512,2020-09-29 07:11:14,weincludedorg,2,0,Growing demand livestock products driving major changes food systems.The challenges amp opportunities
332,1310824479891902464,2020-09-29 06:11:24,weincludedorg,3,0,Healthy ecosystems support economic growth sustain billions livelihoods protect food amp water security amp stabilize
339,1310809366854066176,2020-09-29 05:11:21,weincludedorg,2,0,Let 's stop together Because twice much food required produced wasted
436,1310522430125899779,2020-09-28 10:11:10,weincludedorg,252,0,Healthy ecosystems support economic growth sustain billions livelihoods protect food amp water security stabilize climat
448,1310492243971760130,2020-09-28 08:11:13,weincludedorg,2,0,FOOD SECURITY FIRST Sustainable key achieving play crucial part
458,1310462095696289793,2020-09-28 06:11:25,weincludedorg,9,0,Donations non-perishable unspoiled perishable food donated local food banks soup kitchens shelters
461,1310462014393847813,2020-09-28 06:11:06,weincludedorg,4,0,starts today This year Members review role source food contribu
514,1310280924316266498,2020-09-27 18:11:30,weincludedorg,9,0,`` Health education economic growth gender equality food production improved universal internet acce
726,1309646639011901440,2020-09-26 00:11:05,weincludedorg,2,0,global action day celebrating men women grow food sustainably TOGETHER We Feed
830,1309374877745508353,2020-09-25 06:11:12,weincludedorg,8,0,It time rethink grow share consume food More actions help achieve amp contribute
1088,1308680366375538688,2020-09-23 08:11:28,weincludedorg,2,0,Living Food Box ensures access basic service ability grow food home Mapping
1579,1307381743918428160,2020-09-19 18:11:12,weincludedorg,4,0,Good food -Good investment.our diet bank account Ss shared via
1601,1307321363665911810,2020-09-19 14:11:16,weincludedorg,4,0,Fund research local initiatives sustainable food production support farm fork short supply chains
