,id,created_at,screen_name,retweet_count,favorite_count,text
2377,1269639905673719808,2020-06-07 14:38:36,JohnAgboola_,3,0,AFRICA Agriculture structured around smallholder farmers produce food consumed households A
2380,1269579225008390145,2020-06-07 10:37:29,JohnAgboola_,15,0,From farmer 's field dinning table role play order ensure food safe beca
2383,1269525237630148610,2020-06-07 07:02:57,JohnAgboola_,2,0,Food systems must sustainable This best time look inwards fix cracks
2385,1269525109963993088,2020-06-07 07:02:27,JohnAgboola_,6,0,Helping African countries withstand crisis strengthen food systems long run requir
2387,1269525035011670017,2020-06-07 07:02:09,JohnAgboola_,7,0,African countries also reporting shortages price spikes domestic food crops Rising food price
2388,1269512658979602434,2020-06-07 06:12:58,JohnAgboola_,54,0,It lives The Food Systems Dashboard live url easy remember Please use amp tell improv
2389,1269501453045039105,2020-06-07 05:28:27,JohnAgboola_,8,0,Innovations amp Ideas The MIT Solve community looking tech-based solutions low-carbon global food system tha
2395,1269059514394869760,2020-06-06 00:12:20,JohnAgboola_,3,0,Small scale Agricultural Mechanization boost post COVID-19 food production
2402,1269052770566516737,2020-06-05 23:45:33,JohnAgboola_,9,0,In order feed growing population solve food insecurity Africa
2415,1268949213624315905,2020-06-05 16:54:03,JohnAgboola_,9,0,There urgent need minimize food system disruptions ensuring food security nutrition al
2416,1268922606935212032,2020-06-05 15:08:19,JohnAgboola_,4,0,How affected price markets food access The price KG onions rose
2418,1268922514572443650,2020-06-05 15:07:57,JohnAgboola_,4,0,Farmer support enhanced assessment impacts agric amp food supply systems crucial protecting food
2420,1268922454359105536,2020-06-05 15:07:43,JohnAgboola_,5,0,Survival food supply chain systems provide great lessons future New systematic w
2428,1268916121257873409,2020-06-05 14:42:33,JohnAgboola_,10,0,Each day thousands shop markets across Kenyas capital city spending income food yet access amp rem
2429,1268916101821468672,2020-06-05 14:42:28,JohnAgboola_,6,12,How helping low-income consumers Nairobi access affordable food increase production Her
2439,1268796526077317120,2020-06-05 06:47:19,JohnAgboola_,6,0,The rains experienced March-May led increased food production contributed reduced inflation
2443,1268667397717798914,2020-06-04 22:14:12,JohnAgboola_,20,0,`` To sustainable production understand idea makes food ... connected peo
2445,1268625558390398978,2020-06-04 19:27:57,JohnAgboola_,5,0,Nigeria Major food items experienced increase prices due growing demand food products res
2446,1268625520683626497,2020-06-04 19:27:48,JohnAgboola_,7,0,Nigeria Response focus massive production food Government levels expand
2450,1268590547930959873,2020-06-04 17:08:50,JohnAgboola_,22,0,The resilience trifecta health food economy Food essential health Without health 's get
2451,1268585727752900613,2020-06-04 16:49:41,JohnAgboola_,5,0,Food empowers us Food gives us chance three times day act tackle climate change.~
2459,1268530747520008198,2020-06-04 13:11:13,JohnAgboola_,2,0,The latest Op-Ed shared insights food data revolution era Read
2460,1268530685620432908,2020-06-04 13:10:58,JohnAgboola_,5,0,Check article shared putting Malawis food system front center save lives
2462,1268530569153064961,2020-06-04 13:10:30,JohnAgboola_,4,0,started yesterday Follow conversation build back better transform food systems pr
2463,1268528021629173763,2020-06-04 13:00:23,JohnAgboola_,2,0,Since carboot sellers meeting food demand urban centres alsogenerating income shift sh
2465,1268527979308736512,2020-06-04 13:00:13,JohnAgboola_,1,0,However responses towards big powerful cars selling food exposes theperception Kenyans towar
2470,1268527672256323584,2020-06-04 12:58:59,JohnAgboola_,2,0,AFRICA We must continue find innovative use digital technology bolster vulnerable food systems Also gre
2471,1268517137431363584,2020-06-04 12:17:08,JohnAgboola_,7,0,In wake address food systems Nigeria needs introduce fruit processing clusters new storag
2474,1268516957655007234,2020-06-04 12:16:25,JohnAgboola_,3,0,Supply chains food essential services rightfully adjusting strange times Read
2475,1268504519022911489,2020-06-04 11:26:59,JohnAgboola_,4,0,caused massive food market disruptions requiring adaptability thefood system disrupt
2484,1268479700868923392,2020-06-04 09:48:22,JohnAgboola_,3,0,As Kenyans struggle food insecurity amidst rd wave ofa locust infestation pre
2485,1268471778868973568,2020-06-04 09:16:53,JohnAgboola_,6,0,Coronavirus Africa Food Agriculture Organization FAO needs 350 million avert rising hunger countries r
2496,1268221602384183297,2020-06-03 16:42:47,JohnAgboola_,10,0,With Kenyan white collar workers turning food vending cope great analysis
2531,1268156643482701824,2020-06-03 12:24:39,JohnAgboola_,3,0,We depend healthy ecosystems food energy water biodiversity.Their continued degradation contribute
2537,1268107634298814464,2020-06-03 09:09:54,JohnAgboola_,7,21,Supporting food systems means `` Going Local Growing Local ''
2543,1268094684183900161,2020-06-03 08:18:27,JohnAgboola_,0,4,I totally agree increase investment value addition locally grown foods make competitive
2550,1268055255884890114,2020-06-03 05:41:46,JohnAgboola_,9,0,Innovations amp Ideas The Miller Center seeking tech-enabled enterprises address nutrition/food security amp
2555,1267919771233857536,2020-06-02 20:43:24,JohnAgboola_,4,0,Food Systems Accelerator open applicants A program tech-enabled address nutrition econom
2558,1267899270570610701,2020-06-02 19:21:57,JohnAgboola_,6,0,AFRICA As Covid-19 pandemic threatens bring global food shortage new hunger crises evident
2561,1267861099040440322,2020-06-02 16:50:16,JohnAgboola_,15,0,`` From corner office food vendor How Covid-19 changing socio-economic dynamics Kenya '' article w
2562,1267861058028437505,2020-06-02 16:50:06,JohnAgboola_,6,9,This interesting read around happenings Kenya food systems amid Covid-19 pandemic This market appro
2565,1267858521422528513,2020-06-02 16:40:01,JohnAgboola_,6,0,Protection fishermen also actors food supply system important hence sectors co
2571,1267820343206350855,2020-06-02 14:08:19,JohnAgboola_,4,0,What possible impacts might household foodinsecurity How prepared amp wh
2573,1267820262478626825,2020-06-02 14:08:00,JohnAgboola_,9,0,Nigeria food supplies exempt restrictions place coronavirus pandemic However
2581,1267715707468464129,2020-06-02 07:12:32,JohnAgboola_,18,25,To transform amp sustain food systems data essential Given The live intera
2582,1267713840629891072,2020-06-02 07:05:07,JohnAgboola_,21,0,Revelation Revolution The sorry state food nutrition data covid times Op-Ed
2583,1267708161500250112,2020-06-02 06:42:33,JohnAgboola_,54,0,Agriculture reduce poverty food insecurity Small farms great potential They Provide food Create new
2585,1267564993672810496,2020-06-01 21:13:39,JohnAgboola_,42,0,Looking global data diets nutrition factors drive like food environments supply chains https
2588,1267564431250259973,2020-06-01 21:11:25,JohnAgboola_,6,0,Each day shop markets across capital city spending income food yet access fruit amp v
2589,1267542641438228481,2020-06-01 19:44:50,JohnAgboola_,1,0,provides food assistance help mitigate impacts A new funding 162 million includes cri
2595,1267466503819014150,2020-06-01 14:42:17,JohnAgboola_,5,0,NO FARMERS NO FOOD NO FUTURE thank hosting amazing panel inspiri
2606,1267388510908174336,2020-06-01 09:32:22,JohnAgboola_,7,0,Prize Awards Closing TodayThe AGRA Africa Food Prize Award still open nominations The Prize recognizes
2611,1267349496368939016,2020-06-01 06:57:20,JohnAgboola_,7,0,In spite cases recent report reveals price food rose
2612,1267349439741595654,2020-06-01 06:57:07,JohnAgboola_,6,0,While critical food security food processing plants present avenue trans
2613,1267349375723986944,2020-06-01 06:56:52,JohnAgboola_,6,0,Staying indoors wont put food table statement captures thoughts segment Kenyan
2623,1267136979575201801,2020-05-31 16:52:52,JohnAgboola_,8,0,Nigeria To achieve food security agenda amidst Covid-19 crisis farmers must supported palliatives
2624,1267043590515154944,2020-05-31 10:41:47,JohnAgboola_,88,0,Destruction natural habitats ecosystems left plant life human life exposed Plants main source food
2628,1267041393349976067,2020-05-31 10:33:03,JohnAgboola_,5,0,It means Improving access sustainable farm practices digital amp financeservices food system parties
2629,1267041365818576896,2020-05-31 10:32:56,JohnAgboola_,2,0,Building resilience food system means nvesting research trainingInvesting warning signs
2638,1266822578255077382,2020-05-30 20:03:33,JohnAgboola_,6,0,Usually conversations around food/agroreforms maize The root food security depends diversi
2648,1266688769534636032,2020-05-30 11:11:51,JohnAgboola_,19,0,Join passionate farmers scientists communicators across world talk food systems rural far
2651,1266688020335525888,2020-05-30 11:08:52,JohnAgboola_,5,0,"COVID-19 Vs FOOD PRICE Lagos Product MilkVariation Milk sold N29,000"
2652,1266687964144418818,2020-05-30 11:08:39,JohnAgboola_,5,0,"COVID-19 Vs FOOD PRICE Lagos Product ButterVariation A pack Butter sold N7,500"
2653,1266687912235749376,2020-05-30 11:08:26,JohnAgboola_,5,0,"COVID-19 Vs FOOD PRICE Lagos Product SugarVariation A bag sugar sold N13,000"
2654,1266687874331803649,2020-05-30 11:08:17,JohnAgboola_,5,0,"COVID-19 Vs FOOD PRICE Lagos Product FlourVariation A bag flour sold N9,000"
2657,1266433709324017664,2020-05-29 18:18:20,JohnAgboola_,7,0,When seeking understand effect food systems across African continent country
2663,1266416781104754691,2020-05-29 17:11:04,JohnAgboola_,78,0,How COVID-19 affecting food security With
2665,1266415276230393856,2020-05-29 17:05:05,JohnAgboola_,11,0,Join passionate farmers scientists Ag enthusiasts around world talk `` Food systems e-thinking vul
2667,1266412976204062720,2020-05-29 16:55:56,JohnAgboola_,5,0,Join passionate farmers scientists Ag enthusiasts around world talk `` Food systems e-thinking vul
2668,1266411499293155330,2020-05-29 16:50:04,JohnAgboola_,4,0,AFRICA- Covid-19 lead food crisis africa smallholder farmers lifeline h
2671,1266410951290556429,2020-05-29 16:47:54,JohnAgboola_,5,0,BENIN How Republic Benin addressing pandemic effect food security con
2679,1266338984587862017,2020-05-29 12:01:56,JohnAgboola_,10,0,Join passionate farmers scientists amp communicators across world talk food systems amp rural farmers
2680,1266338896528453636,2020-05-29 12:01:35,JohnAgboola_,5,0,The government finding difficulties factoring efficient food security part res
2685,1266294769811984385,2020-05-29 09:06:14,JohnAgboola_,5,0,Scarcity driven prices main staple food beyond reach people since curfew ann
2687,1266294470657454081,2020-05-29 09:05:03,JohnAgboola_,6,0,resilient amidst must produce food strategically amp buy smartly food amp nu
2703,1266049744545165313,2020-05-28 16:52:35,JohnAgboola_,3,0,AFRICA As Covid-19 pandemic continues impact food importation exportation Inter-regional trade becomes p
2705,1266049658004148225,2020-05-28 16:52:15,JohnAgboola_,7,0,AFRICA To keep ensuring food availability pandemic important address logistical problem h
2710,1266012720966623249,2020-05-28 14:25:28,JohnAgboola_,23,0,I co-authored article Covid19 Post-harvest losses worsening food security Nigeria colleague Obiora Ob
2719,1265996243366481920,2020-05-28 13:20:00,JohnAgboola_,5,0,Q5 Can share us food system engagements past images The activityb The motivation
2723,1265994933699305475,2020-05-28 13:14:47,JohnAgboola_,5,0,Q4 How Impact COVID-19 pandemic rural farmers affect sustainable African food systems
2725,1265967163741016065,2020-05-28 11:24:27,JohnAgboola_,6,0,Are answer food systems transformation Join webina
2731,1265933471597330432,2020-05-28 09:10:34,JohnAgboola_,9,0,As work keep food systems afloat amid pandemic also important pick lessons
2732,1265920907513602048,2020-05-28 08:20:38,JohnAgboola_,25,0,Can mainstream agrobiodiversity food systems It clear global food production single lar
2749,1265895229628055559,2020-05-28 06:38:36,JohnAgboola_,32,90,Seeds powerful essential achieving food security increase food production amp improvement livelihoo
2754,1265757680448286722,2020-05-27 21:32:02,JohnAgboola_,2,0,AFRICA Food systems web interaction across value chains FAO Chief Economist amp Assistan
2759,1265711160357257223,2020-05-27 18:27:11,JohnAgboola_,3,0,The Strategic Food Reserve empty compounding food security issues due The Ministry Agricul
2764,1265695097590558720,2020-05-27 17:23:21,JohnAgboola_,6,0,challenges vary considerably Rapidly changing markets present opportunities amp threats food saf
2765,1265695044889174022,2020-05-27 17:23:08,JohnAgboola_,3,0,Make use products address food security amp nutrition- Chair staff
2770,1265668248047140864,2020-05-27 15:36:39,JohnAgboola_,3,0,AFRICA Protecting food security Africa read point vue
2773,1265629711155302401,2020-05-27 13:03:32,JohnAgboola_,12,0,Join interactive storytelling discussion Live Zoom e-Thinking SeriesFood sy
2775,1265590469041553415,2020-05-27 10:27:36,JohnAgboola_,5,0,Join interactive storytelling discussion Live Zoom Gist Hub e-Thinking SeriesFood sy
2778,1265578394202357761,2020-05-27 09:39:37,JohnAgboola_,60,0,Join us June learn new Food Systems Dashboard designed help decision makers understand
2779,1265577991498862593,2020-05-27 09:38:01,JohnAgboola_,37,0,Rural people need support investment improve lives build prosperity food security resilience
2785,1265356503344611329,2020-05-26 18:57:54,JohnAgboola_,9,0,The spread COVID-19 prompting food insecurity fears Africa.Join Chief Programme Developmen
